State,num_deaths,area,Date,full_name
CO,5,West,2020-07-27,Colorado
HI,0,West,2020-07-27,Hawaii
ID,6,West,2020-07-27,Idaho
MT,1,West,2020-07-27,Montana
NM,5,West,2020-07-27,New Mexico
NV,5,West,2020-07-27,Nevada
OR,0,West,2020-07-27,Oregon
UT,7,West,2020-07-27,Utah
WA,17,West,2020-07-27,Washington
WY,0,West,2020-07-27,Wyoming
IA,7,Midwest,2020-07-27,Iowa
IL,18,Midwest,2020-07-27,Illinois
IN,3,Midwest,2020-07-27,Indiana
KS,9,Midwest,2020-07-27,Kansas
MI,5,Midwest,2020-07-27,Michigan
MN,2,Midwest,2020-07-27,Minnesota
MO,4,Midwest,2020-07-27,Missouri
ND,0,Midwest,2020-07-27,North Dakota
NE,1,Midwest,2020-07-27,Nebraska
OH,37,Midwest,2020-07-27,Ohio
OK,0,Midwest,2020-07-27,Oklahoma
SD,0,Midwest,2020-07-27,South Dakota
WI,1,Midwest,2020-07-27,Wisconsin
AL,18,South,2020-07-27,Alabama
AR,7,South,2020-07-27,Arkansas
FL,77,South,2020-07-27,Florida
GA,11,South,2020-07-27,Georgia
KY,9,South,2020-07-27,Kentucky
LA,23,South,2020-07-27,Louisiana
MS,6,South,2020-07-27,Mississippi
NC,5,South,2020-07-27,North Carolina
SC,16,South,2020-07-27,South Carolina
TN,11,South,2020-07-27,Tennessee
TX,675,South,2020-07-27,Texas
VA,3,South,2020-07-27,Virginia
WV,3,South,2020-07-27,West Virginia
CT,5,Northeast,2020-07-27,Connecticut
DC,1,Northeast,2020-07-27,NA
DE,0,Northeast,2020-07-27,Delaware
MA,7,Northeast,2020-07-27,Massachusetts
MD,6,Northeast,2020-07-27,Maryland
ME,0,Northeast,2020-07-27,Maine
NH,0,Northeast,2020-07-27,New Hampshire
NJ,17,Northeast,2020-07-27,New Jersey
NY,11,Northeast,2020-07-27,New York
PA,4,Northeast,2020-07-27,Pennsylvania
RI,2,Northeast,2020-07-27,Rhode Island
VT,0,Northeast,2020-07-27,Vermont
GU,0,Territories,2020-07-27,NA
MP,0,Territories,2020-07-27,NA
PR,0,Territories,2020-07-27,NA
VI,0,Territories,2020-07-27,NA
AK,1,West,2020-07-28,Alaska
AZ,104,West,2020-07-28,Arizona
CA,73,West,2020-07-28,California
CO,8,West,2020-07-28,Colorado
HI,0,West,2020-07-28,Hawaii
ID,8,West,2020-07-28,Idaho
MT,4,West,2020-07-28,Montana
NM,7,West,2020-07-28,New Mexico
NV,20,West,2020-07-28,Nevada
OR,14,West,2020-07-28,Oregon
UT,5,West,2020-07-28,Utah
WA,30,West,2020-07-28,Washington
WY,1,West,2020-07-28,Wyoming
IA,6,Midwest,2020-07-28,Iowa
IL,30,Midwest,2020-07-28,Illinois
IN,16,Midwest,2020-07-28,Indiana
KS,0,Midwest,2020-07-28,Kansas
MI,16,Midwest,2020-07-28,Michigan
MN,4,Midwest,2020-07-28,Minnesota
MO,12,Midwest,2020-07-28,Missouri
ND,1,Midwest,2020-07-28,North Dakota
NE,4,Midwest,2020-07-28,Nebraska
OH,38,Midwest,2020-07-28,Ohio
OK,13,Midwest,2020-07-28,Oklahoma
SD,0,Midwest,2020-07-28,South Dakota
WI,13,Midwest,2020-07-28,Wisconsin
AL,0,South,2020-07-28,Alabama
AR,20,South,2020-07-28,Arkansas
FL,186,South,2020-07-28,Florida
GA,54,South,2020-07-28,Georgia
KY,10,South,2020-07-28,Kentucky
LA,26,South,2020-07-28,Louisiana
MS,42,South,2020-07-28,Mississippi
NC,30,South,2020-07-28,North Carolina
SC,53,South,2020-07-28,South Carolina
TN,21,South,2020-07-28,Tennessee
TX,164,South,2020-07-28,Texas
VA,13,South,2020-07-28,Virginia
WV,2,South,2020-07-28,West Virginia
CT,5,Northeast,2020-07-28,Connecticut
DC,1,Northeast,2020-07-28,NA
DE,1,Northeast,2020-07-28,Delaware
MA,14,Northeast,2020-07-28,Massachusetts
MD,12,Northeast,2020-07-28,Maryland
ME,2,Northeast,2020-07-28,Maine
NH,0,Northeast,2020-07-28,New Hampshire
NJ,21,Northeast,2020-07-28,New Jersey
NY,9,Northeast,2020-07-28,New York
PA,24,Northeast,2020-07-28,Pennsylvania
RI,1,Northeast,2020-07-28,Rhode Island
VT,0,Northeast,2020-07-28,Vermont
GU,0,Territories,2020-07-28,NA
MP,0,Territories,2020-07-28,NA
PR,5,Territories,2020-07-28,NA
VI,0,Territories,2020-07-28,NA
AK,0,West,2020-07-29,Alaska
AZ,46,West,2020-07-29,Arizona
CA,197,West,2020-07-29,California
CO,15,West,2020-07-29,Colorado
HI,0,West,2020-07-29,Hawaii
ID,13,West,2020-07-29,Idaho
MT,3,West,2020-07-29,Montana
NM,6,West,2020-07-29,New Mexico
NV,21,West,2020-07-29,Nevada
OR,8,West,2020-07-29,Oregon
UT,6,West,2020-07-29,Utah
WA,7,West,2020-07-29,Washington
WY,0,West,2020-07-29,Wyoming
IA,6,Midwest,2020-07-29,Iowa
IL,16,Midwest,2020-07-29,Illinois
IN,8,Midwest,2020-07-29,Indiana
KS,14,Midwest,2020-07-29,Kansas
MI,2,Midwest,2020-07-29,Michigan
MN,9,Midwest,2020-07-29,Minnesota
MO,7,Midwest,2020-07-29,Missouri
ND,2,Midwest,2020-07-29,North Dakota
NE,3,Midwest,2020-07-29,Nebraska
OH,40,Midwest,2020-07-29,Ohio
OK,14,Midwest,2020-07-29,Oklahoma
SD,6,Midwest,2020-07-29,South Dakota
WI,5,Midwest,2020-07-29,Wisconsin
AL,43,South,2020-07-29,Alabama
AR,6,South,2020-07-29,Arkansas
FL,216,South,2020-07-29,Florida
GA,79,South,2020-07-29,Georgia
KY,5,South,2020-07-29,Kentucky
LA,69,South,2020-07-29,Louisiana
MS,20,South,2020-07-29,Mississippi
NC,45,South,2020-07-29,North Carolina
SC,46,South,2020-07-29,South Carolina
TN,21,South,2020-07-29,Tennessee
TX,313,South,2020-07-29,Texas
VA,29,South,2020-07-29,Virginia
WV,3,South,2020-07-29,West Virginia
CT,2,Northeast,2020-07-29,Connecticut
DC,1,Northeast,2020-07-29,NA
DE,1,Northeast,2020-07-29,Delaware
MA,29,Northeast,2020-07-29,Massachusetts
MD,20,Northeast,2020-07-29,Maryland
ME,0,Northeast,2020-07-29,Maine
NH,2,Northeast,2020-07-29,New Hampshire
NJ,18,Northeast,2020-07-29,New Jersey
NY,6,Northeast,2020-07-29,New York
PA,16,Northeast,2020-07-29,Pennsylvania
RI,2,Northeast,2020-07-29,Rhode Island
VT,0,Northeast,2020-07-29,Vermont
GU,0,Territories,2020-07-29,NA
MP,0,Territories,2020-07-29,NA
PR,2,Territories,2020-07-29,NA
VI,1,Territories,2020-07-29,NA
AK,1,West,2020-07-30,Alaska
AZ,172,West,2020-07-30,Arizona
CA,194,West,2020-07-30,California
CO,0,West,2020-07-30,Colorado
HI,0,West,2020-07-30,Hawaii
ID,4,West,2020-07-30,Idaho
MT,1,West,2020-07-30,Montana
NM,3,West,2020-07-30,New Mexico
NV,21,West,2020-07-30,Nevada
OR,5,West,2020-07-30,Oregon
UT,8,West,2020-07-30,Utah
WA,9,West,2020-07-30,Washington
WY,0,West,2020-07-30,Wyoming
IA,10,Midwest,2020-07-30,Iowa
IL,16,Midwest,2020-07-30,Illinois
IN,13,Midwest,2020-07-30,Indiana
KS,0,Midwest,2020-07-30,Kansas
MI,19,Midwest,2020-07-30,Michigan
MN,5,Midwest,2020-07-30,Minnesota
MO,13,Midwest,2020-07-30,Missouri
ND,1,Midwest,2020-07-30,North Dakota
NE,4,Midwest,2020-07-30,Nebraska
OH,20,Midwest,2020-07-30,Ohio
OK,13,Midwest,2020-07-30,Oklahoma
SD,0,Midwest,2020-07-30,South Dakota
WI,8,Midwest,2020-07-30,Wisconsin
AL,27,South,2020-07-30,Alabama
AR,8,South,2020-07-30,Arkansas
FL,253,South,2020-07-30,Florida
GA,29,South,2020-07-30,Georgia
KY,7,South,2020-07-30,Kentucky
LA,42,South,2020-07-30,Louisiana
MS,48,South,2020-07-30,Mississippi
NC,38,South,2020-07-30,North Carolina
SC,49,South,2020-07-30,South Carolina
TN,13,South,2020-07-30,Tennessee
TX,84,South,2020-07-30,Texas
VA,15,South,2020-07-30,Virginia
WV,1,South,2020-07-30,West Virginia
CT,6,Northeast,2020-07-30,Connecticut
DC,0,Northeast,2020-07-30,NA
DE,0,Northeast,2020-07-30,Delaware
MA,15,Northeast,2020-07-30,Massachusetts
MD,10,Northeast,2020-07-30,Maryland
ME,1,Northeast,2020-07-30,Maine
NH,4,Northeast,2020-07-30,New Hampshire
NJ,11,Northeast,2020-07-30,New Jersey
NY,13,Northeast,2020-07-30,New York
PA,14,Northeast,2020-07-30,Pennsylvania
RI,0,Northeast,2020-07-30,Rhode Island
VT,0,Northeast,2020-07-30,Vermont
GU,0,Territories,2020-07-30,NA
MP,0,Territories,2020-07-30,NA
PR,3,Territories,2020-07-30,NA
VI,0,Territories,2020-07-30,NA
AK,0,West,2020-07-31,Alaska
AZ,68,West,2020-07-31,Arizona
CA,96,West,2020-07-31,California
CO,16,West,2020-07-31,Colorado
HI,0,West,2020-07-31,Hawaii
ID,12,West,2020-07-31,Idaho
MT,5,West,2020-07-31,Montana
NM,7,West,2020-07-31,New Mexico
NV,29,West,2020-07-31,Nevada
OR,6,West,2020-07-31,Oregon
UT,4,West,2020-07-31,Utah
WA,0,West,2020-07-31,Washington
WY,0,West,2020-07-31,Wyoming
IA,11,Midwest,2020-07-31,Iowa
IL,17,Midwest,2020-07-31,Illinois
IN,19,Midwest,2020-07-31,Indiana
KS,9,Midwest,2020-07-31,Kansas
MI,8,Midwest,2020-07-31,Michigan
MN,6,Midwest,2020-07-31,Minnesota
MO,10,Midwest,2020-07-31,Missouri
ND,0,Midwest,2020-07-31,North Dakota
NE,4,Midwest,2020-07-31,Nebraska
OH,47,Midwest,2020-07-31,Ohio
OK,5,Midwest,2020-07-31,Oklahoma
SD,1,Midwest,2020-07-31,South Dakota
WI,15,Midwest,2020-07-31,Wisconsin
AL,15,South,2020-07-31,Alabama
AR,11,South,2020-07-31,Arkansas
FL,257,South,2020-07-31,Florida
GA,81,South,2020-07-31,Georgia
KY,4,South,2020-07-31,Kentucky
LA,24,South,2020-07-31,Louisiana
MS,52,South,2020-07-31,Mississippi
NC,21,South,2020-07-31,North Carolina
SC,47,South,2020-07-31,South Carolina
TN,27,South,2020-07-31,Tennessee
TX,295,South,2020-07-31,Texas
VA,32,South,2020-07-31,Virginia
WV,4,South,2020-07-31,West Virginia
CT,1,Northeast,2020-07-31,Connecticut
DC,1,Northeast,2020-07-31,NA
DE,4,Northeast,2020-07-31,Delaware
MA,14,Northeast,2020-07-31,Massachusetts
MD,5,Northeast,2020-07-31,Maryland
ME,1,Northeast,2020-07-31,Maine
NH,0,Northeast,2020-07-31,New Hampshire
NJ,10,Northeast,2020-07-31,New Jersey
NY,5,Northeast,2020-07-31,New York
PA,13,Northeast,2020-07-31,Pennsylvania
RI,0,Northeast,2020-07-31,Rhode Island
VT,0,Northeast,2020-07-31,Vermont
GU,0,Territories,2020-07-31,NA
MP,0,Territories,2020-07-31,NA
PR,4,Territories,2020-07-31,NA
VI,0,Territories,2020-07-31,NA
AK,1,West,2020-08-01,Alaska
AZ,53,West,2020-08-01,Arizona
CA,219,West,2020-08-01,California
CO,6,West,2020-08-01,Colorado
HI,0,West,2020-08-01,Hawaii
ID,8,West,2020-08-01,Idaho
MT,1,West,2020-08-01,Montana
NM,9,West,2020-08-01,New Mexico
NV,2,West,2020-08-01,Nevada
OR,3,West,2020-08-01,Oregon
UT,6,West,2020-08-01,Utah
WA,28,West,2020-08-01,Washington
WY,0,West,2020-08-01,Wyoming
IA,6,Midwest,2020-08-01,Iowa
IL,8,Midwest,2020-08-01,Illinois
IN,6,Midwest,2020-08-01,Indiana
KS,0,Midwest,2020-08-01,Kansas
MI,7,Midwest,2020-08-01,Michigan
MN,6,Midwest,2020-08-01,Minnesota
MO,10,Midwest,2020-08-01,Missouri
ND,0,Midwest,2020-08-01,North Dakota
NE,0,Midwest,2020-08-01,Nebraska
OH,26,Midwest,2020-08-01,Ohio
OK,8,Midwest,2020-08-01,Oklahoma
SD,4,Midwest,2020-08-01,South Dakota
WI,13,Midwest,2020-08-01,Wisconsin
AL,22,South,2020-08-01,Alabama
AR,7,South,2020-08-01,Arkansas
FL,179,South,2020-08-01,Florida
GA,73,South,2020-08-01,Georgia
KY,5,South,2020-08-01,Kentucky
LA,0,South,2020-08-01,Louisiana
MS,30,South,2020-08-01,Mississippi
NC,40,South,2020-08-01,North Carolina
SC,36,South,2020-08-01,South Carolina
TN,7,South,2020-08-01,Tennessee
TX,268,South,2020-08-01,Texas
VA,38,South,2020-08-01,Virginia
WV,0,South,2020-08-01,West Virginia
CT,0,Northeast,2020-08-01,Connecticut
DC,0,Northeast,2020-08-01,NA
DE,0,Northeast,2020-08-01,Delaware
MA,17,Northeast,2020-08-01,Massachusetts
MD,12,Northeast,2020-08-01,Maryland
ME,0,Northeast,2020-08-01,Maine
NH,1,Northeast,2020-08-01,New Hampshire
NJ,11,Northeast,2020-08-01,New Jersey
NY,14,Northeast,2020-08-01,New York
PA,15,Northeast,2020-08-01,Pennsylvania
RI,0,Northeast,2020-08-01,Rhode Island
VT,0,Northeast,2020-08-01,Vermont
GU,0,Territories,2020-08-01,NA
MP,0,Territories,2020-08-01,NA
PR,2,Territories,2020-08-01,NA
VI,0,Territories,2020-08-01,NA
AK,0,West,2020-08-02,Alaska
AZ,18,West,2020-08-02,Arizona
CA,132,West,2020-08-02,California
CO,0,West,2020-08-02,Colorado
HI,0,West,2020-08-02,Hawaii
ID,0,West,2020-08-02,Idaho
MT,0,West,2020-08-02,Montana
NM,3,West,2020-08-02,New Mexico
NV,0,West,2020-08-02,Nevada
OR,1,West,2020-08-02,Oregon
UT,1,West,2020-08-02,Utah
WA,4,West,2020-08-02,Washington
WY,0,West,2020-08-02,Wyoming
IA,2,Midwest,2020-08-02,Iowa
IL,14,Midwest,2020-08-02,Illinois
IN,4,Midwest,2020-08-02,Indiana
KS,0,Midwest,2020-08-02,Kansas
MI,0,Midwest,2020-08-02,Michigan
MN,8,Midwest,2020-08-02,Minnesota
MO,0,Midwest,2020-08-02,Missouri
ND,2,Midwest,2020-08-02,North Dakota
NE,0,Midwest,2020-08-02,Nebraska
OH,14,Midwest,2020-08-02,Ohio
OK,1,Midwest,2020-08-02,Oklahoma
SD,1,Midwest,2020-08-02,South Dakota
WI,1,Midwest,2020-08-02,Wisconsin
AL,23,South,2020-08-02,Alabama
AR,4,South,2020-08-02,Arkansas
FL,62,South,2020-08-02,Florida
GA,15,South,2020-08-02,Georgia
KY,2,South,2020-08-02,Kentucky
LA,58,South,2020-08-02,Louisiana
MS,10,South,2020-08-02,Mississippi
NC,5,South,2020-08-02,North Carolina
SC,26,South,2020-08-02,South Carolina
TN,6,South,2020-08-02,Tennessee
TX,0,South,2020-08-02,Texas
VA,3,South,2020-08-02,Virginia
WV,1,South,2020-08-02,West Virginia
CT,0,Northeast,2020-08-02,Connecticut
DC,1,Northeast,2020-08-02,NA
DE,0,Northeast,2020-08-02,Delaware
MA,11,Northeast,2020-08-02,Massachusetts
MD,7,Northeast,2020-08-02,Maryland
ME,0,Northeast,2020-08-02,Maine
NH,1,Northeast,2020-08-02,New Hampshire
NJ,6,Northeast,2020-08-02,New Jersey
NY,6,Northeast,2020-08-02,New York
PA,5,Northeast,2020-08-02,Pennsylvania
RI,0,Northeast,2020-08-02,Rhode Island
VT,0,Northeast,2020-08-02,Vermont
GU,0,Territories,2020-08-02,NA
MP,0,Territories,2020-08-02,NA
PR,4,Territories,2020-08-02,NA
VI,0,Territories,2020-08-02,NA
AK,1,West,2020-08-03,Alaska
AZ,14,West,2020-08-03,Arizona
CA,32,West,2020-08-03,California
CO,0,West,2020-08-03,Colorado
HI,0,West,2020-08-03,Hawaii
ID,3,West,2020-08-03,Idaho
MT,3,West,2020-08-03,Montana
NM,1,West,2020-08-03,New Mexico
NV,15,West,2020-08-03,Nevada
OR,2,West,2020-08-03,Oregon
UT,3,West,2020-08-03,Utah
WA,4,West,2020-08-03,Washington
WY,1,West,2020-08-03,Wyoming
IA,7,Midwest,2020-08-03,Iowa
IL,9,Midwest,2020-08-03,Illinois
IN,5,Midwest,2020-08-03,Indiana
KS,7,Midwest,2020-08-03,Kansas
MI,6,Midwest,2020-08-03,Michigan
MN,2,Midwest,2020-08-03,Minnesota
MO,2,Midwest,2020-08-03,Missouri
ND,0,Midwest,2020-08-03,North Dakota
NE,-4,Midwest,2020-08-03,Nebraska
OH,10,Midwest,2020-08-03,Ohio
OK,1,Midwest,2020-08-03,Oklahoma
SD,0,Midwest,2020-08-03,South Dakota
WI,1,Midwest,2020-08-03,Wisconsin
AL,4,South,2020-08-03,Alabama
AR,11,South,2020-08-03,Arkansas
FL,73,South,2020-08-03,Florida
GA,2,South,2020-08-03,Georgia
KY,2,South,2020-08-03,Kentucky
LA,17,South,2020-08-03,Louisiana
MS,8,South,2020-08-03,Mississippi
NC,13,South,2020-08-03,North Carolina
SC,12,South,2020-08-03,South Carolina
TN,19,South,2020-08-03,Tennessee
TX,179,South,2020-08-03,Texas
VA,0,South,2020-08-03,Virginia
WV,0,South,2020-08-03,West Virginia
CT,5,Northeast,2020-08-03,Connecticut
DC,0,Northeast,2020-08-03,NA
DE,0,Northeast,2020-08-03,Delaware
MA,10,Northeast,2020-08-03,Massachusetts
MD,8,Northeast,2020-08-03,Maryland
ME,1,Northeast,2020-08-03,Maine
NH,0,Northeast,2020-08-03,New Hampshire
NJ,10,Northeast,2020-08-03,New Jersey
NY,2,Northeast,2020-08-03,New York
PA,0,Northeast,2020-08-03,Pennsylvania
RI,3,Northeast,2020-08-03,Rhode Island
VT,1,Northeast,2020-08-03,Vermont
GU,0,Territories,2020-08-03,NA
MP,0,Territories,2020-08-03,NA
PR,0,Territories,2020-08-03,NA
VI,0,Territories,2020-08-03,NA
AK,0,West,2020-08-04,Alaska
AZ,66,West,2020-08-04,Arizona
CA,113,West,2020-08-04,California
CO,5,West,2020-08-04,Colorado
HI,1,West,2020-08-04,Hawaii
ID,10,West,2020-08-04,Idaho
MT,0,West,2020-08-04,Montana
NM,3,West,2020-08-04,New Mexico
NV,15,West,2020-08-04,Nevada
OR,5,West,2020-08-04,Oregon
UT,7,West,2020-08-04,Utah
WA,19,West,2020-08-04,Washington
WY,0,West,2020-08-04,Wyoming
IA,5,Midwest,2020-08-04,Iowa
IL,19,Midwest,2020-08-04,Illinois
IN,14,Midwest,2020-08-04,Indiana
KS,0,Midwest,2020-08-04,Kansas
MI,8,Midwest,2020-08-04,Michigan
MN,4,Midwest,2020-08-04,Minnesota
MO,11,Midwest,2020-08-04,Missouri
ND,2,Midwest,2020-08-04,North Dakota
NE,4,Midwest,2020-08-04,Nebraska
OH,31,Midwest,2020-08-04,Ohio
OK,15,Midwest,2020-08-04,Oklahoma
SD,1,Midwest,2020-08-04,South Dakota
WI,12,Midwest,2020-08-04,Wisconsin
AL,31,South,2020-08-04,Alabama
AR,15,South,2020-08-04,Arkansas
FL,245,South,2020-08-04,Florida
GA,79,South,2020-08-04,Georgia
KY,7,South,2020-08-04,Kentucky
LA,27,South,2020-08-04,Louisiana
MS,42,South,2020-08-04,Mississippi
NC,28,South,2020-08-04,North Carolina
SC,53,South,2020-08-04,South Carolina
TN,25,South,2020-08-04,Tennessee
TX,245,South,2020-08-04,Texas
VA,26,South,2020-08-04,Virginia
WV,7,South,2020-08-04,West Virginia
CT,0,Northeast,2020-08-04,Connecticut
DC,1,Northeast,2020-08-04,NA
DE,2,Northeast,2020-08-04,Delaware
MA,9,Northeast,2020-08-04,Massachusetts
MD,7,Northeast,2020-08-04,Maryland
ME,-1,Northeast,2020-08-04,Maine
NH,1,Northeast,2020-08-04,New Hampshire
NJ,11,Northeast,2020-08-04,New Jersey
NY,3,Northeast,2020-08-04,New York
PA,23,Northeast,2020-08-04,Pennsylvania
RI,1,Northeast,2020-08-04,Rhode Island
VT,0,Northeast,2020-08-04,Vermont
GU,0,Territories,2020-08-04,NA
MP,0,Territories,2020-08-04,NA
PR,8,Territories,2020-08-04,NA
VI,0,Territories,2020-08-04,NA
AK,0,West,2020-08-05,Alaska
AZ,87,West,2020-08-05,Arizona
CA,202,West,2020-08-05,California
CO,2,West,2020-08-05,Colorado
HI,0,West,2020-08-05,Hawaii
ID,7,West,2020-08-05,Idaho
MT,1,West,2020-08-05,Montana
NM,9,West,2020-08-05,New Mexico
NV,28,West,2020-08-05,Nevada
OR,5,West,2020-08-05,Oregon
UT,6,West,2020-08-05,Utah
WA,5,West,2020-08-05,Washington
WY,0,West,2020-08-05,Wyoming
IA,11,Midwest,2020-08-05,Iowa
IL,28,Midwest,2020-08-05,Illinois
IN,11,Midwest,2020-08-05,Indiana
KS,3,Midwest,2020-08-05,Kansas
MI,1,Midwest,2020-08-05,Michigan
MN,9,Midwest,2020-08-05,Minnesota
MO,7,Midwest,2020-08-05,Missouri
ND,1,Midwest,2020-08-05,North Dakota
NE,8,Midwest,2020-08-05,Nebraska
OH,26,Midwest,2020-08-05,Ohio
OK,17,Midwest,2020-08-05,Oklahoma
SD,1,Midwest,2020-08-05,South Dakota
WI,9,Midwest,2020-08-05,Wisconsin
AL,28,South,2020-08-05,Alabama
AR,18,South,2020-08-05,Arkansas
FL,225,South,2020-08-05,Florida
GA,63,South,2020-08-05,Georgia
KY,1,South,2020-08-05,Kentucky
LA,41,South,2020-08-05,Louisiana
MS,51,South,2020-08-05,Mississippi
NC,40,South,2020-08-05,North Carolina
SC,45,South,2020-08-05,South Carolina
TN,27,South,2020-08-05,Tennessee
TX,236,South,2020-08-05,Texas
VA,30,South,2020-08-05,Virginia
WV,0,South,2020-08-05,West Virginia
CT,0,Northeast,2020-08-05,Connecticut
DC,0,Northeast,2020-08-05,NA
DE,0,Northeast,2020-08-05,Delaware
MA,2,Northeast,2020-08-05,Massachusetts
MD,6,Northeast,2020-08-05,Maryland
ME,1,Northeast,2020-08-05,Maine
NH,0,Northeast,2020-08-05,New Hampshire
NJ,7,Northeast,2020-08-05,New Jersey
NY,4,Northeast,2020-08-05,New York
PA,12,Northeast,2020-08-05,Pennsylvania
RI,1,Northeast,2020-08-05,Rhode Island
VT,0,Northeast,2020-08-05,Vermont
GU,0,Territories,2020-08-05,NA
MP,0,Territories,2020-08-05,NA
PR,6,Territories,2020-08-05,NA
VI,0,Territories,2020-08-05,NA
AK,0,West,2020-08-06,Alaska
AZ,70,West,2020-08-06,Arizona
CA,166,West,2020-08-06,California
CO,1,West,2020-08-06,Colorado
HI,2,West,2020-08-06,Hawaii
ID,6,West,2020-08-06,Idaho
MT,0,West,2020-08-06,Montana
NM,2,West,2020-08-06,New Mexico
NV,10,West,2020-08-06,Nevada
OR,1,West,2020-08-06,Oregon
UT,3,West,2020-08-06,Utah
WA,29,West,2020-08-06,Washington
WY,0,West,2020-08-06,Wyoming
IA,10,Midwest,2020-08-06,Iowa
IL,21,Midwest,2020-08-06,Illinois
IN,6,Midwest,2020-08-06,Indiana
KS,0,Midwest,2020-08-06,Kansas
MI,26,Midwest,2020-08-06,Michigan
MN,7,Midwest,2020-08-06,Minnesota
MO,7,Midwest,2020-08-06,Missouri
ND,1,Midwest,2020-08-06,North Dakota
NE,0,Midwest,2020-08-06,Nebraska
OH,22,Midwest,2020-08-06,Ohio
OK,10,Midwest,2020-08-06,Oklahoma
SD,4,Midwest,2020-08-06,South Dakota
WI,8,Midwest,2020-08-06,Wisconsin
AL,15,South,2020-08-06,Alabama
AR,7,South,2020-08-06,Arkansas
FL,120,South,2020-08-06,Florida
GA,42,South,2020-08-06,Georgia
KY,8,South,2020-08-06,Kentucky
LA,50,South,2020-08-06,Louisiana
MS,21,South,2020-08-06,Mississippi
NC,42,South,2020-08-06,North Carolina
SC,44,South,2020-08-06,South Carolina
TN,42,South,2020-08-06,Tennessee
TX,306,South,2020-08-06,Texas
VA,27,South,2020-08-06,Virginia
WV,0,South,2020-08-06,West Virginia
CT,0,Northeast,2020-08-06,Connecticut
DC,0,Northeast,2020-08-06,NA
DE,0,Northeast,2020-08-06,Delaware
MA,32,Northeast,2020-08-06,Massachusetts
MD,13,Northeast,2020-08-06,Maryland
ME,0,Northeast,2020-08-06,Maine
NH,1,Northeast,2020-08-06,New Hampshire
NJ,7,Northeast,2020-08-06,New Jersey
NY,6,Northeast,2020-08-06,New York
PA,38,Northeast,2020-08-06,Pennsylvania
RI,2,Northeast,2020-08-06,Rhode Island
VT,1,Northeast,2020-08-06,Vermont
GU,0,Territories,2020-08-06,NA
MP,0,Territories,2020-08-06,NA
PR,11,Territories,2020-08-06,NA
VI,1,Territories,2020-08-06,NA
AK,0,West,2020-08-07,Alaska
AZ,79,West,2020-08-07,Arizona
CA,142,West,2020-08-07,California
CO,5,West,2020-08-07,Colorado
HI,2,West,2020-08-07,Hawaii
ID,6,West,2020-08-07,Idaho
MT,5,West,2020-08-07,Montana
NM,6,West,2020-08-07,New Mexico
NV,20,West,2020-08-07,Nevada
OR,9,West,2020-08-07,Oregon
UT,5,West,2020-08-07,Utah
WA,19,West,2020-08-07,Washington
WY,1,West,2020-08-07,Wyoming
IA,5,Midwest,2020-08-07,Iowa
IL,19,Midwest,2020-08-07,Illinois
IN,10,Midwest,2020-08-07,Indiana
KS,12,Midwest,2020-08-07,Kansas
MI,0,Midwest,2020-08-07,Michigan
MN,4,Midwest,2020-08-07,Minnesota
MO,21,Midwest,2020-08-07,Missouri
ND,1,Midwest,2020-08-07,North Dakota
NE,5,Midwest,2020-08-07,Nebraska
OH,34,Midwest,2020-08-07,Ohio
OK,7,Midwest,2020-08-07,Oklahoma
SD,3,Midwest,2020-08-07,South Dakota
WI,12,Midwest,2020-08-07,Wisconsin
AL,20,South,2020-08-07,Alabama
AR,6,South,2020-08-07,Arkansas
FL,180,South,2020-08-07,Florida
GA,91,South,2020-08-07,Georgia
KY,4,South,2020-08-07,Kentucky
LA,61,South,2020-08-07,Louisiana
MS,23,South,2020-08-07,Mississippi
NC,42,South,2020-08-07,North Carolina
SC,20,South,2020-08-07,South Carolina
TN,20,South,2020-08-07,Tennessee
TX,293,South,2020-08-07,Texas
VA,17,South,2020-08-07,Virginia
WV,3,South,2020-08-07,West Virginia
CT,4,Northeast,2020-08-07,Connecticut
DC,2,Northeast,2020-08-07,NA
DE,1,Northeast,2020-08-07,Delaware
MA,18,Northeast,2020-08-07,Massachusetts
MD,14,Northeast,2020-08-07,Maryland
ME,0,Northeast,2020-08-07,Maine
NH,0,Northeast,2020-08-07,New Hampshire
NJ,11,Northeast,2020-08-07,New Jersey
NY,5,Northeast,2020-08-07,New York
PA,15,Northeast,2020-08-07,Pennsylvania
RI,0,Northeast,2020-08-07,Rhode Island
VT,0,Northeast,2020-08-07,Vermont
GU,0,Territories,2020-08-07,NA
MP,0,Territories,2020-08-07,NA
PR,5,Territories,2020-08-07,NA
VI,0,Territories,2020-08-07,NA
AK,1,West,2020-08-08,Alaska
AZ,56,West,2020-08-08,Arizona
CA,178,West,2020-08-08,California
CO,0,West,2020-08-08,Colorado
HI,0,West,2020-08-08,Hawaii
ID,6,West,2020-08-08,Idaho
MT,5,West,2020-08-08,Montana
NM,6,West,2020-08-08,New Mexico
NV,29,West,2020-08-08,Nevada
OR,7,West,2020-08-08,Oregon
UT,0,West,2020-08-08,Utah
WA,16,West,2020-08-08,Washington
WY,0,West,2020-08-08,Wyoming
IA,13,Midwest,2020-08-08,Iowa
IL,18,Midwest,2020-08-08,Illinois
IN,13,Midwest,2020-08-08,Indiana
KS,0,Midwest,2020-08-08,Kansas
MI,3,Midwest,2020-08-08,Michigan
