State,num_cases,area,Date
MN,0,Midwest,2020-03-01
MO,0,Midwest,2020-03-01
ND,0,Midwest,2020-03-01
NE,0,Midwest,2020-03-01
OH,0,Midwest,2020-03-01
OK,0,Midwest,2020-03-01
SD,0,Midwest,2020-03-01
WI,0,Midwest,2020-03-01
AL,0,South,2020-03-01
AR,0,South,2020-03-01
FL,2,South,2020-03-01
GA,0,South,2020-03-01
KY,0,South,2020-03-01
LA,0,South,2020-03-01
MS,0,South,2020-03-01
NC,0,South,2020-03-01
SC,0,South,2020-03-01
TN,0,South,2020-03-01
TX,0,South,2020-03-01
VA,0,South,2020-03-01
WV,0,South,2020-03-01
CT,0,Northeast,2020-03-01
DC,0,Northeast,2020-03-01
DE,0,Northeast,2020-03-01
MA,0,Northeast,2020-03-01
MD,0,Northeast,2020-03-01
ME,0,Northeast,2020-03-01
NH,0,Northeast,2020-03-01
NJ,0,Northeast,2020-03-01
NY,1,Northeast,2020-03-01
PA,0,Northeast,2020-03-01
RI,2,Northeast,2020-03-01
VT,0,Northeast,2020-03-01
GU,0,Territories,2020-03-01
MP,0,Territories,2020-03-01
PR,0,Territories,2020-03-01
VI,0,Territories,2020-03-01
AK,0,West,2020-03-02
AZ,0,West,2020-03-02
CA,5,West,2020-03-02
CO,0,West,2020-03-02
HI,0,West,2020-03-02
ID,0,West,2020-03-02
MT,0,West,2020-03-02
NM,0,West,2020-03-02
NV,0,West,2020-03-02
OR,1,West,2020-03-02
UT,0,West,2020-03-02
WA,5,West,2020-03-02
WY,0,West,2020-03-02
IA,0,Midwest,2020-03-02
IL,1,Midwest,2020-03-02
IN,0,Midwest,2020-03-02
KS,0,Midwest,2020-03-02
MI,0,Midwest,2020-03-02
MN,0,Midwest,2020-03-02
MO,0,Midwest,2020-03-02
ND,0,Midwest,2020-03-02
NE,0,Midwest,2020-03-02
OH,0,Midwest,2020-03-02
OK,0,Midwest,2020-03-02
SD,0,Midwest,2020-03-02
WI,0,Midwest,2020-03-02
AL,0,South,2020-03-02
AR,0,South,2020-03-02
FL,0,South,2020-03-02
GA,2,South,2020-03-02
KY,0,South,2020-03-02
LA,0,South,2020-03-02
MS,0,South,2020-03-02
NC,0,South,2020-03-02
SC,0,South,2020-03-02
TN,0,South,2020-03-02
TX,0,South,2020-03-02
VA,0,South,2020-03-02
WV,0,South,2020-03-02
CT,0,Northeast,2020-03-02
DC,0,Northeast,2020-03-02
DE,0,Northeast,2020-03-02
MA,0,Northeast,2020-03-02
MD,0,Northeast,2020-03-02
ME,0,Northeast,2020-03-02
NH,1,Northeast,2020-03-02
NJ,0,Northeast,2020-03-02
NY,0,Northeast,2020-03-02
PA,0,Northeast,2020-03-02
RI,0,Northeast,2020-03-02
VT,0,Northeast,2020-03-02
GU,0,Territories,2020-03-02
MP,0,Territories,2020-03-02
PR,0,Territories,2020-03-02
VI,0,Territories,2020-03-02
AK,0,West,2020-03-03
AZ,1,West,2020-03-03
CA,12,West,2020-03-03
CO,0,West,2020-03-03
HI,0,West,2020-03-03
ID,0,West,2020-03-03
MT,0,West,2020-03-03
NM,0,West,2020-03-03
NV,0,West,2020-03-03
OR,0,West,2020-03-03
UT,0,West,2020-03-03
WA,10,West,2020-03-03
WY,0,West,2020-03-03
IA,0,Midwest,2020-03-03
IL,0,Midwest,2020-03-03
IN,0,Midwest,2020-03-03
KS,0,Midwest,2020-03-03
MI,0,Midwest,2020-03-03
MN,0,Midwest,2020-03-03
MO,0,Midwest,2020-03-03
ND,0,Midwest,2020-03-03
NE,0,Midwest,2020-03-03
OH,0,Midwest,2020-03-03
OK,0,Midwest,2020-03-03
SD,0,Midwest,2020-03-03
WI,0,Midwest,2020-03-03
AL,0,South,2020-03-03
AR,0,South,2020-03-03
FL,1,South,2020-03-03
GA,0,South,2020-03-03
KY,0,South,2020-03-03
LA,0,South,2020-03-03
MS,0,South,2020-03-03
NC,1,South,2020-03-03
SC,0,South,2020-03-03
TN,0,South,2020-03-03
TX,0,South,2020-03-03
VA,0,South,2020-03-03
WV,0,South,2020-03-03
CT,0,Northeast,2020-03-03
DC,0,Northeast,2020-03-03
DE,0,Northeast,2020-03-03
MA,1,Northeast,2020-03-03
MD,0,Northeast,2020-03-03
ME,0,Northeast,2020-03-03
NH,1,Northeast,2020-03-03
NJ,0,Northeast,2020-03-03
NY,1,Northeast,2020-03-03
PA,0,Northeast,2020-03-03
RI,0,Northeast,2020-03-03
VT,0,Northeast,2020-03-03
GU,0,Territories,2020-03-03
MP,0,Territories,2020-03-03
PR,0,Territories,2020-03-03
VI,0,Territories,2020-03-03
AK,0,West,2020-03-04
AZ,0,West,2020-03-04
CA,4,West,2020-03-04
CO,0,West,2020-03-04
HI,0,West,2020-03-04
ID,0,West,2020-03-04
MT,0,West,2020-03-04
NM,0,West,2020-03-04
NV,0,West,2020-03-04
OR,0,West,2020-03-04
UT,0,West,2020-03-04
WA,11,West,2020-03-04
WY,0,West,2020-03-04
IA,0,Midwest,2020-03-04
IL,0,Midwest,2020-03-04
IN,0,Midwest,2020-03-04
KS,0,Midwest,2020-03-04
MI,0,Midwest,2020-03-04
MN,0,Midwest,2020-03-04
MO,0,Midwest,2020-03-04
ND,0,Midwest,2020-03-04
NE,0,Midwest,2020-03-04
OH,0,Midwest,2020-03-04
OK,0,Midwest,2020-03-04
SD,0,Midwest,2020-03-04
WI,0,Midwest,2020-03-04
AL,0,South,2020-03-04
AR,0,South,2020-03-04
FL,0,South,2020-03-04
GA,0,South,2020-03-04
KY,0,South,2020-03-04
LA,0,South,2020-03-04
MS,0,South,2020-03-04
NC,0,South,2020-03-04
SC,0,South,2020-03-04
TN,0,South,2020-03-04
TX,1,South,2020-03-04
VA,0,South,2020-03-04
WV,0,South,2020-03-04
CT,0,Northeast,2020-03-04
DC,0,Northeast,2020-03-04
DE,0,Northeast,2020-03-04
MA,0,Northeast,2020-03-04
MD,0,Northeast,2020-03-04
ME,0,Northeast,2020-03-04
NH,0,Northeast,2020-03-04
NJ,1,Northeast,2020-03-04
NY,9,Northeast,2020-03-04
PA,0,Northeast,2020-03-04
RI,0,Northeast,2020-03-04
VT,0,Northeast,2020-03-04
GU,0,Territories,2020-03-04
MP,0,Territories,2020-03-04
PR,0,Territories,2020-03-04
VI,0,Territories,2020-03-04
AK,0,West,2020-03-05
AZ,0,West,2020-03-05
CA,8,West,2020-03-05
CO,2,West,2020-03-05
HI,0,West,2020-03-05
ID,0,West,2020-03-05
MT,0,West,2020-03-05
NM,0,West,2020-03-05
NV,1,West,2020-03-05
OR,0,West,2020-03-05
UT,0,West,2020-03-05
WA,31,West,2020-03-05
WY,0,West,2020-03-05
IA,0,Midwest,2020-03-05
IL,1,Midwest,2020-03-05
IN,0,Midwest,2020-03-05
KS,0,Midwest,2020-03-05
MI,0,Midwest,2020-03-05
MN,0,Midwest,2020-03-05
MO,0,Midwest,2020-03-05
ND,0,Midwest,2020-03-05
NE,0,Midwest,2020-03-05
OH,0,Midwest,2020-03-05
OK,0,Midwest,2020-03-05
SD,0,Midwest,2020-03-05
WI,0,Midwest,2020-03-05
AL,0,South,2020-03-05
AR,0,South,2020-03-05
FL,0,South,2020-03-05
GA,0,South,2020-03-05
KY,0,South,2020-03-05
LA,0,South,2020-03-05
MS,0,South,2020-03-05
NC,0,South,2020-03-05
SC,0,South,2020-03-05
TN,1,South,2020-03-05
TX,4,South,2020-03-05
VA,0,South,2020-03-05
WV,0,South,2020-03-05
CT,0,Northeast,2020-03-05
DC,0,Northeast,2020-03-05
DE,0,Northeast,2020-03-05
MA,1,Northeast,2020-03-05
MD,3,Northeast,2020-03-05
ME,0,Northeast,2020-03-05
NH,0,Northeast,2020-03-05
NJ,1,Northeast,2020-03-05
NY,11,Northeast,2020-03-05
PA,0,Northeast,2020-03-05
RI,0,Northeast,2020-03-05
VT,0,Northeast,2020-03-05
GU,0,Territories,2020-03-05
MP,0,Territories,2020-03-05
PR,0,Territories,2020-03-05
VI,0,Territories,2020-03-05
AK,0,West,2020-03-06
AZ,1,West,2020-03-06
CA,11,West,2020-03-06
CO,6,West,2020-03-06
HI,1,West,2020-03-06
ID,0,West,2020-03-06
MT,0,West,2020-03-06
NM,0,West,2020-03-06
NV,1,West,2020-03-06
OR,0,West,2020-03-06
UT,1,West,2020-03-06
WA,10,West,2020-03-06
WY,0,West,2020-03-06
IA,0,Midwest,2020-03-06
IL,1,Midwest,2020-03-06
IN,1,Midwest,2020-03-06
KS,0,Midwest,2020-03-06
MI,0,Midwest,2020-03-06
MN,1,Midwest,2020-03-06
MO,0,Midwest,2020-03-06
ND,0,Midwest,2020-03-06
NE,1,Midwest,2020-03-06
OH,0,Midwest,2020-03-06
OK,1,Midwest,2020-03-06
SD,0,Midwest,2020-03-06
WI,0,Midwest,2020-03-06
AL,0,South,2020-03-06
AR,0,South,2020-03-06
FL,3,South,2020-03-06
GA,1,South,2020-03-06
KY,1,South,2020-03-06
LA,0,South,2020-03-06
MS,0,South,2020-03-06
NC,1,South,2020-03-06
SC,0,South,2020-03-06
TN,0,South,2020-03-06
TX,3,South,2020-03-06
VA,0,South,2020-03-06
WV,0,South,2020-03-06
CT,0,Northeast,2020-03-06
DC,0,Northeast,2020-03-06
DE,0,Northeast,2020-03-06
MA,5,Northeast,2020-03-06
MD,0,Northeast,2020-03-06
ME,0,Northeast,2020-03-06
NH,0,Northeast,2020-03-06
NJ,2,Northeast,2020-03-06
NY,22,Northeast,2020-03-06
PA,2,Northeast,2020-03-06
RI,1,Northeast,2020-03-06
VT,0,Northeast,2020-03-06
GU,0,Territories,2020-03-06
MP,0,Territories,2020-03-06
PR,0,Territories,2020-03-06
VI,0,Territories,2020-03-06
AK,0,West,2020-03-07
AZ,2,West,2020-03-07
CA,8,West,2020-03-07
CO,0,West,2020-03-07
HI,0,West,2020-03-07
ID,0,West,2020-03-07
MT,0,West,2020-03-07
NM,0,West,2020-03-07
NV,0,West,2020-03-07
OR,4,West,2020-03-07
UT,0,West,2020-03-07
WA,22,West,2020-03-07
WY,0,West,2020-03-07
IA,0,Midwest,2020-03-07
IL,0,Midwest,2020-03-07
IN,1,Midwest,2020-03-07
KS,1,Midwest,2020-03-07
MI,0,Midwest,2020-03-07
MN,0,Midwest,2020-03-07
MO,1,Midwest,2020-03-07
ND,0,Midwest,2020-03-07
NE,0,Midwest,2020-03-07
OH,0,Midwest,2020-03-07
OK,0,Midwest,2020-03-07
SD,0,Midwest,2020-03-07
WI,0,Midwest,2020-03-07
AL,0,South,2020-03-07
AR,0,South,2020-03-07
FL,2,South,2020-03-07
GA,4,South,2020-03-07
KY,0,South,2020-03-07
LA,0,South,2020-03-07
MS,0,South,2020-03-07
NC,0,South,2020-03-07
SC,2,South,2020-03-07
TN,0,South,2020-03-07
TX,0,South,2020-03-07
VA,1,South,2020-03-07
WV,0,South,2020-03-07
CT,0,Northeast,2020-03-07
DC,1,Northeast,2020-03-07
DE,0,Northeast,2020-03-07
MA,5,Northeast,2020-03-07
MD,0,Northeast,2020-03-07
ME,0,Northeast,2020-03-07
NH,0,Northeast,2020-03-07
NJ,0,Northeast,2020-03-07
NY,45,Northeast,2020-03-07
PA,2,Northeast,2020-03-07
RI,0,Northeast,2020-03-07
VT,0,Northeast,2020-03-07
GU,0,Territories,2020-03-07
MP,0,Territories,2020-03-07
PR,0,Territories,2020-03-07
VI,0,Territories,2020-03-07
AK,0,West,2020-03-08
AZ,0,West,2020-03-08
CA,26,West,2020-03-08
CO,0,West,2020-03-08
HI,1,West,2020-03-08
ID,0,West,2020-03-08
MT,0,West,2020-03-08
NM,0,West,2020-03-08
NV,2,West,2020-03-08
OR,7,West,2020-03-08
UT,0,West,2020-03-08
WA,34,West,2020-03-08
WY,0,West,2020-03-08
IA,3,Midwest,2020-03-08
IL,1,Midwest,2020-03-08
IN,2,Midwest,2020-03-08
KS,0,Midwest,2020-03-08
MI,0,Midwest,2020-03-08
MN,1,Midwest,2020-03-08
MO,0,Midwest,2020-03-08
ND,0,Midwest,2020-03-08
NE,2,Midwest,2020-03-08
OH,0,Midwest,2020-03-08
OK,0,Midwest,2020-03-08
SD,0,Midwest,2020-03-08
WI,0,Midwest,2020-03-08
AL,0,South,2020-03-08
AR,0,South,2020-03-08
FL,4,South,2020-03-08
GA,4,South,2020-03-08
KY,3,South,2020-03-08
LA,0,South,2020-03-08
MS,0,South,2020-03-08
NC,0,South,2020-03-08
SC,4,South,2020-03-08
TN,2,South,2020-03-08
TX,4,South,2020-03-08
VA,1,South,2020-03-08
WV,0,South,2020-03-08
CT,1,Northeast,2020-03-08
DC,1,Northeast,2020-03-08
DE,0,Northeast,2020-03-08
MA,15,Northeast,2020-03-08
MD,2,Northeast,2020-03-08
ME,0,Northeast,2020-03-08
NH,2,Northeast,2020-03-08
NJ,2,Northeast,2020-03-08
NY,17,Northeast,2020-03-08
PA,2,Northeast,2020-03-08
RI,0,Northeast,2020-03-08
VT,1,Northeast,2020-03-08
GU,0,Territories,2020-03-08
MP,0,Territories,2020-03-08
PR,0,Territories,2020-03-08
VI,0,Territories,2020-03-08
AK,0,West,2020-03-09
AZ,0,West,2020-03-09
CA,19,West,2020-03-09
CO,4,West,2020-03-09
HI,0,West,2020-03-09
ID,0,West,2020-03-09
MT,0,West,2020-03-09
NM,0,West,2020-03-09
NV,0,West,2020-03-09
OR,0,West,2020-03-09
UT,0,West,2020-03-09
WA,26,West,2020-03-09
WY,0,West,2020-03-09
IA,5,Midwest,2020-03-09
IL,4,Midwest,2020-03-09
IN,2,Midwest,2020-03-09
KS,0,Midwest,2020-03-09
MI,0,Midwest,2020-03-09
MN,0,Midwest,2020-03-09
MO,0,Midwest,2020-03-09
ND,0,Midwest,2020-03-09
NE,0,Midwest,2020-03-09
OH,3,Midwest,2020-03-09
OK,0,Midwest,2020-03-09
SD,0,Midwest,2020-03-09
WI,1,Midwest,2020-03-09
AL,0,South,2020-03-09
AR,0,South,2020-03-09
FL,2,South,2020-03-09
GA,6,South,2020-03-09
KY,2,South,2020-03-09
LA,1,South,2020-03-09
MS,0,South,2020-03-09
NC,5,South,2020-03-09
SC,1,South,2020-03-09
TN,1,South,2020-03-09
TX,1,South,2020-03-09
VA,3,South,2020-03-09
WV,0,South,2020-03-09
CT,1,Northeast,2020-03-09
DC,3,Northeast,2020-03-09
DE,0,Northeast,2020-03-09
MA,13,Northeast,2020-03-09
MD,0,Northeast,2020-03-09
ME,0,Northeast,2020-03-09
NH,0,Northeast,2020-03-09
NJ,5,Northeast,2020-03-09
NY,36,Northeast,2020-03-09
PA,4,Northeast,2020-03-09
RI,0,Northeast,2020-03-09
VT,0,Northeast,2020-03-09
GU,0,Territories,2020-03-09
MP,0,Territories,2020-03-09
PR,0,Territories,2020-03-09
VI,0,Territories,2020-03-09
AK,0,West,2020-03-10
AZ,1,West,2020-03-10
CA,24,West,2020-03-10
CO,5,West,2020-03-10
HI,0,West,2020-03-10
ID,0,West,2020-03-10
MT,0,West,2020-03-10
NM,0,West,2020-03-10
NV,1,West,2020-03-10
OR,1,West,2020-03-10
UT,1,West,2020-03-10
WA,105,West,2020-03-10
WY,0,West,2020-03-10
IA,5,Midwest,2020-03-10
IL,8,Midwest,2020-03-10
IN,4,Midwest,2020-03-10
KS,0,Midwest,2020-03-10
MI,2,Midwest,2020-03-10
MN,1,Midwest,2020-03-10
MO,0,Midwest,2020-03-10
ND,0,Midwest,2020-03-10
NE,2,Midwest,2020-03-10
OH,1,Midwest,2020-03-10
OK,1,Midwest,2020-03-10
SD,5,Midwest,2020-03-10
WI,1,Midwest,2020-03-10
AL,0,South,2020-03-10
AR,0,South,2020-03-10
FL,9,South,2020-03-10
GA,5,South,2020-03-10
KY,2,South,2020-03-10
LA,2,South,2020-03-10
MS,0,South,2020-03-10
NC,0,South,2020-03-10
SC,2,South,2020-03-10
TN,3,South,2020-03-10
TX,4,South,2020-03-10
VA,4,South,2020-03-10
WV,0,South,2020-03-10
CT,0,Northeast,2020-03-10
DC,0,Northeast,2020-03-10
DE,0,Northeast,2020-03-10
MA,51,Northeast,2020-03-10
MD,1,Northeast,2020-03-10
ME,0,Northeast,2020-03-10
NH,1,Northeast,2020-03-10
NJ,4,Northeast,2020-03-10
NY,31,Northeast,2020-03-10
PA,2,Northeast,2020-03-10
RI,2,Northeast,2020-03-10
VT,0,Northeast,2020-03-10
GU,0,Territories,2020-03-10
MP,0,Territories,2020-03-10
PR,0,Territories,2020-03-10
VI,0,Territories,2020-03-10
AK,0,West,2020-03-11
AZ,3,West,2020-03-11
CA,20,West,2020-03-11
CO,17,West,2020-03-11
HI,0,West,2020-03-11
ID,0,West,2020-03-11
MT,1,West,2020-03-11
NM,4,West,2020-03-11
NV,0,West,2020-03-11
OR,4,West,2020-03-11
UT,2,West,2020-03-11
WA,99,West,2020-03-11
WY,1,West,2020-03-11
IA,1,Midwest,2020-03-11
IL,6,Midwest,2020-03-11
IN,2,Midwest,2020-03-11
KS,0,Midwest,2020-03-11
MI,0,Midwest,2020-03-11
MN,2,Midwest,2020-03-11
MO,0,Midwest,2020-03-11
ND,1,Midwest,2020-03-11
NE,0,Midwest,2020-03-11
OH,0,Midwest,2020-03-11
OK,0,Midwest,2020-03-11
SD,3,Midwest,2020-03-11
WI,3,Midwest,2020-03-11
AL,0,South,2020-03-11
AR,1,South,2020-03-11
FL,3,South,2020-03-11
GA,9,South,2020-03-11
KY,0,South,2020-03-11
LA,10,South,2020-03-11
MS,1,South,2020-03-11
NC,1,South,2020-03-11
SC,1,South,2020-03-11
TN,2,South,2020-03-11
TX,4,South,2020-03-11
VA,0,South,2020-03-11
WV,0,South,2020-03-11
CT,1,Northeast,2020-03-11
DC,5,Northeast,2020-03-11
DE,1,Northeast,2020-03-11
MA,3,Northeast,2020-03-11
MD,3,Northeast,2020-03-11
ME,0,Northeast,2020-03-11
NH,0,Northeast,2020-03-11
NJ,8,Northeast,2020-03-11
NY,43,Northeast,2020-03-11
PA,4,Northeast,2020-03-11
RI,0,Northeast,2020-03-11
VT,0,Northeast,2020-03-11
GU,0,Territories,2020-03-11
MP,0,Territories,2020-03-11
PR,0,Territories,2020-03-11
VI,0,Territories,2020-03-11
AK,1,West,2020-03-12
AZ,0,West,2020-03-12
CA,21,West,2020-03-12
CO,15,West,2020-03-12
HI,0,West,2020-03-12
ID,0,West,2020-03-12
MT,0,West,2020-03-12
NM,2,West,2020-03-12
NV,0,West,2020-03-12
OR,5,West,2020-03-12
UT,1,West,2020-03-12
WA,91,West,2020-03-12
WY,0,West,2020-03-12
IA,2,Midwest,2020-03-12
IL,7,Midwest,2020-03-12
IN,0,Midwest,2020-03-12
KS,4,Midwest,2020-03-12
MI,10,Midwest,2020-03-12
MN,4,Midwest,2020-03-12
MO,1,Midwest,2020-03-12
ND,0,Midwest,2020-03-12
NE,5,Midwest,2020-03-12
OH,1,Midwest,2020-03-12
OK,1,Midwest,2020-03-12
SD,0,Midwest,2020-03-12
WI,2,Midwest,2020-03-12
AL,0,South,2020-03-12
AR,5,South,2020-03-12
FL,18,South,2020-03-12
GA,11,South,2020-03-12
KY,3,South,2020-03-12
LA,6,South,2020-03-12
MS,0,South,2020-03-12
NC,7,South,2020-03-12
SC,2,South,2020-03-12
TN,9,South,2020-03-12
TX,2,South,2020-03-12
VA,8,South,2020-03-12
WV,0,South,2020-03-12
CT,3,Northeast,2020-03-12
DC,0,Northeast,2020-03-12
DE,3,Northeast,2020-03-12
MA,13,Northeast,2020-03-12
MD,3,Northeast,2020-03-12
ME,1,Northeast,2020-03-12
NH,1,Northeast,2020-03-12
NJ,6,Northeast,2020-03-12
NY,112,Northeast,2020-03-12
PA,6,Northeast,2020-03-12
RI,0,Northeast,2020-03-12
VT,1,Northeast,2020-03-12
GU,0,Territories,2020-03-12
MP,0,Territories,2020-03-12
PR,0,Territories,2020-03-12
VI,0,Territories,2020-03-12
AK,0,West,2020-03-13
AZ,0,West,2020-03-13
CA,49,West,2020-03-13
CO,28,West,2020-03-13
HI,0,West,2020-03-13
ID,1,West,2020-03-13
MT,3,West,2020-03-13
NM,4,West,2020-03-13
NV,6,West,2020-03-13
OR,6,West,2020-03-13
UT,4,West,2020-03-13
WA,111,West,2020-03-13
WY,1,West,2020-03-13
IA,1,Midwest,2020-03-13
IL,14,Midwest,2020-03-13
IN,3,Midwest,2020-03-13
KS,1,Midwest,2020-03-13
MI,13,Midwest,2020-03-13
MN,5,Midwest,2020-03-13
MO,2,Midwest,2020-03-13
ND,0,Midwest,2020-03-13
NE,4,Midwest,2020-03-13
OH,8,Midwest,2020-03-13
OK,1,Midwest,2020-03-13
SD,1,Midwest,2020-03-13
WI,11,Midwest,2020-03-13
AL,6,South,2020-03-13
AR,6,South,2020-03-13
FL,33,South,2020-03-13
GA,0,South,2020-03-13
KY,3,South,2020-03-13
LA,17,South,2020-03-13
MS,5,South,2020-03-13
NC,0,South,2020-03-13
SC,1,South,2020-03-13
TN,8,South,2020-03-13
TX,16,South,2020-03-13
VA,13,South,2020-03-13
WV,0,South,2020-03-13
CT,5,Northeast,2020-03-13
DC,0,Northeast,2020-03-13
DE,0,Northeast,2020-03-13
MA,15,Northeast,2020-03-13
MD,5,Northeast,2020-03-13
ME,2,Northeast,2020-03-13
NH,1,Northeast,2020-03-13
NJ,21,Northeast,2020-03-13
NY,93,Northeast,2020-03-13
PA,19,Northeast,2020-03-13
RI,15,Northeast,2020-03-13
VT,0,Northeast,2020-03-13
GU,0,Territories,2020-03-13
MP,0,Territories,2020-03-13
PR,3,Territories,2020-03-13
VI,1,Territories,2020-03-13
AK,0,West,2020-03-14
AZ,3,West,2020-03-14
CA,39,West,2020-03-14
CO,24,West,2020-03-14
HI,2,West,2020-03-14
ID,4,West,2020-03-14
MT,2,West,2020-03-14
NM,3,West,2020-03-14
NV,8,West,2020-03-14
OR,6,West,2020-03-14
UT,15,West,2020-03-14
WA,74,West,2020-03-14
WY,1,West,2020-03-14
IA,1,Midwest,2020-03-14
IL,18,Midwest,2020-03-14
IN,4,Midwest,2020-03-14
KS,2,Midwest,2020-03-14
MI,8,Midwest,2020-03-14
MN,7,Midwest,2020-03-14
MO,1,Midwest,2020-03-14
ND,0,Midwest,2020-03-14
NE,3,Midwest,2020-03-14
OH,13,Midwest,2020-03-14
OK,0,Midwest,2020-03-14
SD,0,Midwest,2020-03-14
WI,8,Midwest,2020-03-14
AL,6,South,2020-03-14
AR,0,South,2020-03-14
FL,39,South,2020-03-14
GA,24,South,2020-03-14
KY,2,South,2020-03-14
LA,41,South,2020-03-14
MS,0,South,2020-03-14
NC,8,South,2020-03-14
SC,6,South,2020-03-14
TN,6,South,2020-03-14
TX,12,South,2020-03-14
VA,11,South,2020-03-14
WV,0,South,2020-03-14
CT,9,Northeast,2020-03-14
DC,6,Northeast,2020-03-14
DE,2,Northeast,2020-03-14
MA,15,Northeast,2020-03-14
MD,9,Northeast,2020-03-14
ME,0,Northeast,2020-03-14
NH,0,Northeast,2020-03-14
NJ,19,Northeast,2020-03-14
NY,192,Northeast,2020-03-14
PA,6,Northeast,2020-03-14
RI,0,Northeast,2020-03-14
VT,2,Northeast,2020-03-14
GU,0,Territories,2020-03-14
MP,0,Territories,2020-03-14
PR,1,Territories,2020-03-14
VI,0,Territories,2020-03-14
AK,0,West,2020-03-15
AZ,0,West,2020-03-15
CA,49,West,2020-03-15
CO,30,West,2020-03-15
HI,3,West,2020-03-15
ID,0,West,2020-03-15
MT,1,West,2020-03-15
NM,4,West,2020-03-15
NV,0,West,2020-03-15
OR,3,West,2020-03-15
UT,4,West,2020-03-15
WA,127,West,2020-03-15
WY,0,West,2020-03-15
IA,4,Midwest,2020-03-15
IL,29,Midwest,2020-03-15
IN,5,Midwest,2020-03-15
KS,1,Midwest,2020-03-15
MI,20,Midwest,2020-03-15
MN,14,Midwest,2020-03-15
MO,0,Midwest,2020-03-15
ND,0,Midwest,2020-03-15
NE,1,Midwest,2020-03-15
OH,11,Midwest,2020-03-15
OK,6,Midwest,2020-03-15
SD,0,Midwest,2020-03-15
WI,6,Midwest,2020-03-15
AL,10,South,2020-03-15
AR,4,South,2020-03-15
FL,33,South,2020-03-15
GA,33,South,2020-03-15
KY,4,South,2020-03-15
LA,26,South,2020-03-15
MS,4,South,2020-03-15
NC,9,South,2020-03-15
SC,9,South,2020-03-15
TN,7,South,2020-03-15
TX,5,South,2020-03-15
VA,4,South,2020-03-15
WV,0,South,2020-03-15
CT,6,Northeast,2020-03-15
DC,1,Northeast,2020-03-15
DE,1,Northeast,2020-03-15
MA,26,Northeast,2020-03-15
MD,5,Northeast,2020-03-15
ME,0,Northeast,2020-03-15
NH,6,Northeast,2020-03-15
NJ,29,Northeast,2020-03-15
NY,116,Northeast,2020-03-15
PA,16,Northeast,2020-03-15
RI,0,Northeast,2020-03-15
VT,0,Northeast,2020-03-15
GU,3,Territories,2020-03-15
MP,0,Territories,2020-03-15
PR,1,Territories,2020-03-15
VI,0,Territories,2020-03-15
AK,2,West,2020-03-16
AZ,6,West,2020-03-16
CA,57,West,2020-03-16
CO,29,West,2020-03-16
HI,3,West,2020-03-16
ID,0,West,2020-03-16
MT,0,West,2020-03-16
NM,4,West,2020-03-16
NV,26,West,2020-03-16
OR,8,West,2020-03-16
UT,11,West,2020-03-16
WA,135,West,2020-03-16
WY,7,West,2020-03-16
IA,1,Midwest,2020-03-16
IL,12,Midwest,2020-03-16
IN,6,Midwest,2020-03-16
KS,2,Midwest,2020-03-16
MI,1,Midwest,2020-03-16
MN,19,Midwest,2020-03-16
MO,2,Midwest,2020-03-16
ND,0,Midwest,2020-03-16
NE,0,Midwest,2020-03-16
OH,13,Midwest,2020-03-16
OK,2,Midwest,2020-03-16
SD,1,Midwest,2020-03-16
WI,14,Midwest,2020-03-16
AL,7,South,2020-03-16
AR,6,South,2020-03-16
FL,11,South,2020-03-16
GA,22,South,2020-03-16
KY,2,South,2020-03-16
LA,33,South,2020-03-16
MS,2,South,2020-03-16
NC,1,South,2020-03-16
SC,5,South,2020-03-16
TN,13,South,2020-03-16
TX,1,South,2020-03-16
VA,6,South,2020-03-16
WV,0,South,2020-03-16
CT,15,Northeast,2020-03-16
DC,5,Northeast,2020-03-16
DE,1,Northeast,2020-03-16
MA,33,Northeast,2020-03-16
MD,6,Northeast,2020-03-16
ME,14,Northeast,2020-03-16
NH,4,Northeast,2020-03-16
NJ,80,Northeast,2020-03-16
NY,221,Northeast,2020-03-16
PA,13,Northeast,2020-03-16
RI,1,Northeast,2020-03-16
VT,8,Northeast,2020-03-16
GU,0,Territories,2020-03-16
MP,0,Territories,2020-03-16
PR,0,Territories,2020-03-16
VI,1,Territories,2020-03-16
AK,3,West,2020-03-17
AZ,2,West,2020-03-17
CA,80,West,2020-03-17
CO,23,West,2020-03-17
HI,4,West,2020-03-17
ID,3,West,2020-03-17
MT,2,West,2020-03-17
NM,2,West,2020-03-17
NV,0,West,2020-03-17
OR,18,West,2020-03-17
UT,12,West,2020-03-17
WA,108,West,2020-03-17
WY,5,West,2020-03-17
IA,6,Midwest,2020-03-17
IL,55,Midwest,2020-03-17
IN,9,Midwest,2020-03-17
KS,5,Midwest,2020-03-17
MI,11,Midwest,2020-03-17
MN,6,Midwest,2020-03-17
MO,8,Midwest,2020-03-17
ND,2,Midwest,2020-03-17
NE,3,Midwest,2020-03-17
OH,17,Midwest,2020-03-17
OK,7,Midwest,2020-03-17
SD,1,Midwest,2020-03-17
WI,25,Midwest,2020-03-17
AL,7,South,2020-03-17
AR,0,South,2020-03-17
FL,56,South,2020-03-17
GA,25,South,2020-03-17
KY,4,South,2020-03-17
LA,60,South,2020-03-17
MS,9,South,2020-03-17
NC,7,South,2020-03-17
SC,14,South,2020-03-17
TN,21,South,2020-03-17
TX,7,South,2020-03-17
VA,16,South,2020-03-17
